uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
b9053e91-3e59-45ee-ad81-e4757c41ba23,D17,SOAP,SOAP_001,SOAP_001.basePlot.bgc,2018-05-29T17:50:00Z,2018-05-29T19:02:00Z,NA,NEON.DOC.014048vK,SOAP_001-M-37.5-7-20180529|SOAP_001-M-36-26-20180529|SOAP_001-M-2-11-20180529,SOAP_001-M-20180529-COMP,B00000009457,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
84312aa3-e571-4f86-b238-59bf3246239f,D17,SOAP,SOAP_005,SOAP_005.basePlot.bgc,2018-05-29T20:46:00Z,2018-05-30T16:29:00Z,NA,NEON.DOC.014048vK,SOAP_005-M-33.5-21-20180529|SOAP_005-M-7-9-20180530|SOAP_005-M-30-12-20180530,SOAP_005-M-20180529-COMP,B00000009419,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
1e63c382-26ae-4bd6-a740-ad8d2e5161dc,D17,SOAP,SOAP_004,SOAP_004.basePlot.bgc,2018-05-30T17:30:00Z,2018-05-30T18:17:00Z,NA,NEON.DOC.014048vK,SOAP_004-M-3-33-20180530|SOAP_004-M-31-3.5-20180530,SOAP_004-M-20180530-COMP,B00000009410,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
d34fdee0-64a6-4203-896f-58164c76e752,D17,SOAP,SOAP_004,SOAP_004.basePlot.bgc,2018-05-30T17:55:00Z,2018-05-30T17:55:00Z,NA,NEON.DOC.014048vK,SOAP_004-O-0.5-4.5-20180530,SOAP_004-O-20180530-COMP,NA,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
5076933f-9daa-40ab-9d0f-deb58d6bf716,D17,SOAP,SOAP_045,SOAP_045.basePlot.bgc,2018-05-30T19:11:00Z,2018-05-30T19:41:00Z,NA,NEON.DOC.014048vK,SOAP_045-M-38-21-20180530|SOAP_045-M-19-38-20180530|SOAP_045-M-32-13.5-20180530,SOAP_045-M-20180530-COMP,B00000009427,OK,NA,eartz@battelleecology.org,The following samples included in the composite are from resampled locations: SOAP_045-M-38-21-20180530,location-resampled,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
dcf8a25c-1259-464d-a814-31408bef2544,D17,SOAP,SOAP_044,SOAP_044.basePlot.bgc,2018-05-30T20:45:00Z,2018-05-30T21:20:00Z,NA,NEON.DOC.014048vK,SOAP_044-M-14-2-20180530|SOAP_044-M-36.5-12-20180530|SOAP_044-M-4.5-33-20180530,SOAP_044-M-20180530-COMP,B00000009423,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
2aec1607-df2a-4f65-9200-c949a6ccac5d,D17,SOAP,SOAP_003,SOAP_003.basePlot.bgc,2018-05-31T16:54:00Z,2018-05-31T17:36:00Z,NA,NEON.DOC.014048vK,SOAP_003-M-8-23.5-20180531|SOAP_003-M-27-3.5-20180531|SOAP_003-M-30-21.5-20180531,SOAP_003-M-20180531-COMP,B00000009501,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
602b4fc1-8dce-4093-91de-3440bdee96e7,D17,SOAP,SOAP_031,SOAP_031.basePlot.bgc,2018-05-31T18:05:00Z,2018-05-31T18:35:00Z,NA,NEON.DOC.014048vK,SOAP_031-M-25-35.5-20180531|SOAP_031-M-15.5-38-20180531|SOAP_031-M-27-0-20180531,SOAP_031-M-20180531-COMP,B00000009506,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
a2385a9a-bbdb-4551-b07e-2de5c7e41d6b,D17,SOAP,SOAP_043,SOAP_043.basePlot.bgc,2018-05-31T20:05:00Z,2018-05-31T20:36:00Z,NA,NEON.DOC.014048vK,SOAP_043-M-24.5-4-20180531|SOAP_043-M-11.5-7.5-20180531|SOAP_043-M-0-26.5-20180531,SOAP_043-M-20180531-COMP,B00000009518,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
79293f72-ff44-4276-a2be-fc79e8ef1d83,D17,SOAP,SOAP_002,SOAP_002.basePlot.bgc,2018-05-31T21:33:00Z,2018-05-31T22:00:00Z,NA,NEON.DOC.014048vK,SOAP_002-M-33.5-17-20180531|SOAP_002-M-18-4.5-20180531|SOAP_002-M-2.5-20-20180531,SOAP_002-M-20180531-COMP,B00000009495,OK,NA,eartz@battelleecology.org,NA,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_metagenomicsPooling
