uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
ed5cb9ac-9d19-4531-9b52-3b01dbf83a40,D12,YELL,YELL_012,YELL_012.basePlot.bgc,2018-07-09T17:46:00Z,2018-07-09T18:18:00Z,NA,NEON.DOC.014048vK,YELL_012-M-4.5-26.5-20180709|YELL_012-M-32-30-20180709|YELL_012-M-19.5-9-20180709,YELL_012-M-20180709-COMP,B00000013550,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
a97b633a-888d-4f25-be6d-9142752b5de8,D12,YELL,YELL_001,YELL_001.basePlot.bgc,2018-07-10T16:07:00Z,2018-07-10T16:34:00Z,NA,NEON.DOC.014048vK,YELL_001-M-18-31.5-20180710|YELL_001-M-33-4-20180710|YELL_001-M-31-31.5-20180710,YELL_001-M-20180710-COMP,B00000013535,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
5ba0081d-69f3-4c00-adb9-1215d77b9043,D12,YELL,YELL_003,YELL_003.basePlot.bgc,2018-07-10T18:04:00Z,2018-07-10T18:23:00Z,NA,NEON.DOC.014048vK,YELL_003-M-30.5-39.5-20180710|YELL_003-M-5.5-5.5-20180710|YELL_003-M-6-29-20180710,YELL_003-M-20180710-COMP,B00000013499,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
93e7acf4-e62a-408b-b280-807a77d481f9,D12,YELL,YELL_016,YELL_016.basePlot.bgc,2018-07-10T19:40:00Z,2018-07-10T20:04:00Z,NA,NEON.DOC.014048vK,YELL_016-M-35.5-20-20180710|YELL_016-M-3-22-20180710|YELL_016-M-4.5-14-20180710,YELL_016-M-20180710-COMP,B00000013536,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
262b7f92-e5df-4fce-b61a-146345b9fba6,D12,YELL,YELL_051,YELL_051.basePlot.bgc,2018-07-11T07:06:00Z,2018-07-11T18:58:00Z,NA,NEON.DOC.014048vK,YELL_051-M-29.5-2.5-20180711|YELL_051-M-31.5-32.5-20180711|YELL_051-M-10.5-32.5-20180711,YELL_051-M-20180711-COMP,B00000013491,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
f392805c-044f-4b22-91db-b291609cdbd8,D12,YELL,YELL_052,YELL_052.basePlot.bgc,2018-07-11T08:09:00Z,2018-07-11T08:29:00Z,NA,NEON.DOC.014048vK,YELL_052-M-23-7-20180711|YELL_052-M-18-39-20180711|YELL_052-M-18-2-20180711,YELL_052-M-20180711-COMP,B00000013490,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
b4046495-7e02-4f16-b1e8-4be856dc06b5,D12,YELL,YELL_002,YELL_002.basePlot.bgc,2018-07-11T16:29:00Z,2018-07-11T17:00:00Z,NA,NEON.DOC.014048vK,YELL_002-M-9-32.5-20180711|YELL_002-M-30-13.5-20180711|YELL_002-M-11.5-6.5-20180711,YELL_002-M-20180711-COMP,B00000013540,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
d9994871-7e85-49c1-8d45-b79894bc2b5c,D12,YELL,YELL_046,YELL_046.basePlot.bgc,2018-07-12T07:00:00Z,2018-07-12T07:21:00Z,NA,NEON.DOC.014048vK,YELL_046-M-32.5-21-20180712|YELL_046-M-37-19-20180712|YELL_046-M-18.5-34.5-20180712,YELL_046-M-20180712-COMP,B00000013495,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
464b9050-4173-4124-8920-86b2f5ee4970,D12,YELL,YELL_048,YELL_048.basePlot.bgc,2018-07-12T08:33:00Z,2018-07-12T08:58:00Z,NA,NEON.DOC.014048vK,YELL_048-M-1-34.5-20180712|YELL_048-M-32.5-32-20180712|YELL_048-M-35-17.5-20180712,YELL_048-M-20180712-COMP,B00000013492,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
7bae8e8a-124a-4c78-9002-bb834cd512cf,D12,YELL,YELL_009,YELL_009.basePlot.bgc,2018-07-12T16:28:00Z,2018-07-12T16:54:00Z,NA,NEON.DOC.014048vK,YELL_009-M-33.5-21-20180712|YELL_009-M-6-32-20180712|YELL_009-M-1-8-20180712,YELL_009-M-20180712-COMP,B00000013483,OK,NA,twesthusin@battelleecology.org,NA,NA,20251217T193733Z,RELEASE-2026,DP1.10086.001,YELL,2018,sls_metagenomicsPooling
