uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
c1698d47-19fb-40f9-a112-8e97af8e14a0,D03,DSNY,DSNY_005,DSNY_005.basePlot.bgc,2018-08-20T18:18:00Z,2018-08-20T19:04:00Z,NA,NEON.DOC.014048vK,DSNY_005-M-0.5-16.5-20180820|DSNY_005-M-38.5-23-20180820|DSNY_005-M-37-14-20180820,DSNY_005-M-20180820-COMP,B00000023062,OK,NA,Avazquez@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
a51ffc3d-04ad-4f45-a515-9db4b3dd04f4,D03,DSNY,DSNY_044,DSNY_044.basePlot.bgc,2018-08-20T19:06:00Z,2018-08-20T19:49:00Z,NA,NEON.DOC.014048vK,DSNY_044-M-0.5-24.5-20180820|DSNY_044-M-34.5-9.5-20180820|DSNY_044-M-8-11.5-20180820,DSNY_044-M-20180820-COMP,B00000023089,OK,NA,Avazquez@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
68176e7d-e20c-4d7d-ad52-88b7dc3bafc0,D03,DSNY,DSNY_004,DSNY_004.basePlot.bgc,2018-08-20T20:40:00Z,2018-08-20T21:36:00Z,NA,NEON.DOC.014048vK,DSNY_004-M-38-6-20180820|DSNY_004-M-9.5-25-20180820|DSNY_004-M-11-1.5-20180820,DSNY_004-M-20180820-COMP,B00000023066,OK,NA,Avazquez@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
c0b7b021-ca3a-400f-8c5b-04f46ee7512a,D03,DSNY,DSNY_041,DSNY_041.basePlot.bgc,2018-08-20T21:11:00Z,2018-08-20T21:48:00Z,NA,NEON.DOC.014048vK,DSNY_041-M-25-9.5-20180820|DSNY_041-M-18.5-0-20180820|DSNY_041-M-35.5-30-20180820,DSNY_041-M-20180820-COMP,B00000023070,OK,NA,Avazquez@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
f3b75ed4-ed14-4698-9a6b-0720696d949a,D03,DSNY,DSNY_042,DSNY_042.basePlot.bgc,2018-08-20T23:12:00Z,2018-08-22T23:57:00Z,NA,NEON.DOC.014048vK,DSNY_042-M-31.5-3.5-20180820|DSNY_042-M-6.5-30-20180822|DSNY_042-M-18-3-20180822,DSNY_042-M-20180820-COMP,B00000023399,OK,NA,mbenedict@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
2ed84f1a-0dbd-4a09-b462-d2b68aa5abd1,D03,DSNY,DSNY_001,DSNY_001.basePlot.bgc,2018-08-22T22:26:00Z,2018-08-22T23:12:00Z,NA,NEON.DOC.014048vK,DSNY_001-M-10.5-6.5-20180822|DSNY_001-M-21-36-20180822|DSNY_001-M-29-4.5-20180822,DSNY_001-M-20180822-COMP,B00000023153,OK,NA,jlewis@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
6487a059-9c5a-4c7f-b899-502f3c853042,D03,DSNY,DSNY_003,DSNY_003.basePlot.bgc,2018-08-22T23:36:00Z,2018-08-23T13:38:00Z,NA,NEON.DOC.014048vK,DSNY_003-M-20-7.5-20180822|DSNY_003-M-9.5-34-20180823|DSNY_003-M-26-36.5-20180822,DSNY_003-M-20180822-COMP,B00000023079,OK,NA,kross@BattelleEcology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
e5edeea3-5b50-427b-9ec8-667f37615071,D03,DSNY,DSNY_006,DSNY_006.basePlot.bgc,2018-08-23T11:07:00Z,2018-08-23T11:37:00Z,NA,NEON.DOC.014048vK,DSNY_006-M-14-38.5-20180823|DSNY_006-M-28-35.5-20180823|DSNY_006-M-8.5-16.5-20180823,DSNY_006-M-20180823-COMP,B00000023071,OK,NA,jlewis@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
d7cbf8f6-23c3-41d4-9454-c99ef86c44f1,D03,DSNY,DSNY_009,DSNY_009.basePlot.bgc,2018-08-23T11:39:00Z,2018-08-23T12:54:00Z,NA,NEON.DOC.014048vK,DSNY_009-M-19-6.5-20180823|DSNY_009-M-38-9.5-20180823|DSNY_009-M-32.5-36-20180823,DSNY_009-M-20180823-COMP,B00000023081,OK,NA,jbrown1@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
e812edad-d087-4fef-8794-aabc12e23ffe,D03,DSNY,DSNY_043,DSNY_043.basePlot.bgc,2018-08-23T11:41:00Z,2018-08-23T12:31:00Z,NA,NEON.DOC.014048vK,DSNY_043-M-9-16-20180823|DSNY_043-M-35.5-15-20180823|DSNY_043-M-3.5-33.5-20180823,DSNY_043-M-20180823-COMP,B00000023084,OK,NA,smatlick@battelleecology.org,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
