uid,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
03b90649-4c9b-4183-810b-fd890f17091c,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T20:00:00Z,2019-01-04T20:00:00Z,NEON.DOC.014048vK,PUUM_034-O-26.5-37-20190104,A00000031772,PUUM_034-O-26.5-37-20190104-KCL,B00000048238,PUUM_034-O-26.5-37,tInitial,0,2019-01-06T01:37:00Z,PUUM-20190105-BRef1,10.05,100,2019-01-06T04:00:00Z,OK,NA,suehana@battelleecology.org,hamnett@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
aceb5190-330c-418b-886c-fa862b5d3386,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T20:00:00Z,2019-01-21T23:14:00Z,NEON.DOC.014048vK,PUUM_034-O-26.5-37-20190121,A00000066421,PUUM_034-O-26.5-37-20190121-KCL,B00000048431,PUUM_034-O-26.5-37,tFinal,17.13,2019-01-23T00:08:00Z,PUUM-20190122-BRef1,10.35,100,2019-01-23T03:00:00Z,OK,NA,hamnett@battelleecology.org,whendricks@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
0cc5a574-1da6-4a64-84c9-8fa4909fe394,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T20:39:00Z,2019-01-04T20:39:00Z,NEON.DOC.014048vK,PUUM_034-O-32.5-17-20190104,A00000031771,PUUM_034-O-32.5-17-20190104-KCL,B00000048309,PUUM_034-O-32.5-17,tInitial,0,2019-01-06T01:36:00Z,PUUM-20190105-BRef1,10.81,100,2019-01-06T04:00:00Z,OK,NA,suehana@battelleecology.org,hamnett@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
6ef924b5-33e2-4db1-89d8-260021c27655,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T20:39:00Z,2019-01-21T22:55:00Z,NEON.DOC.014048vK,PUUM_034-O-32.5-17-20190121,A00000066420,PUUM_034-O-32.5-17-20190121-KCL,B00000048436,PUUM_034-O-32.5-17,tFinal,17.09,2019-01-23T00:07:00Z,PUUM-20190122-BRef1,10.02,100,2019-01-23T03:00:00Z,OK,NA,hamnett@battelleecology.org,whendricks@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
174b5168-1b30-4a90-a53c-59432ea0fec3,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T21:19:00Z,2019-01-04T21:19:00Z,NEON.DOC.014048vK,PUUM_034-O-8.5-13.5-20190104,A00000031770,PUUM_034-O-8.5-13.5-20190104-KCL,B00000048237,PUUM_034-O-8.5-13.5,tInitial,0,2019-01-06T01:36:00Z,PUUM-20190105-BRef1,10.04,100,2019-01-06T04:00:00Z,OK,NA,suehana@battelleecology.org,hamnett@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
9ffaa964-03cc-4ff9-ae98-4b0b61a2ac0c,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-01-04T21:19:00Z,2019-01-21T23:09:00Z,NEON.DOC.014048vK,PUUM_034-O-8.5-13.5-20190121,A00000066422,PUUM_034-O-8.5-13.5-20190121-KCL,B00000048434,PUUM_034-O-8.5-13.5,tFinal,17.08,2019-01-23T00:07:00Z,PUUM-20190122-BRef1,10.01,100,2019-01-23T03:00:00Z,OK,NA,hamnett@battelleecology.org,whendricks@battelleecology.org,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
0ed3a77a-b7a6-469d-a89f-ca49a6394349,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T21:28:00Z,2019-06-06T21:28:00Z,NEON.DOC.014048vL,PUUM_034-O-11.5-39.5-20190606,A00000066694,PUUM_034-O-11.5-39.5-20190606-KCL,B00000048515,PUUM_034-O-11.5-39.5,tInitial,0,2019-06-07T20:59:00Z,PUUM-20190607-BRef1,10.05,100,2019-06-07T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0002-4173-8015,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
de2019e4-452b-4832-999a-5b3e24dabbfd,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T21:28:00Z,2019-06-24T22:52:00Z,NEON.DOC.014048vL,PUUM_034-O-11.5-39.5-20190624,A00000072643,PUUM_034-O-11.5-39.5-20190624-KCL,B00000048632,PUUM_034-O-11.5-39.5,tFinal,18.06,2019-06-25T20:45:00Z,PUUM-20190625-BRef1,9.74,100,2019-06-25T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0003-1142-4215,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
e2212d27-a2be-4d03-83e3-6b30eaf0eeb0,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T22:00:00Z,2019-06-06T22:00:00Z,NEON.DOC.014048vL,PUUM_034-O-2.5-19.5-20190606,A00000066711,PUUM_034-O-2.5-19.5-20190606-KCL,B00000048513,PUUM_034-O-2.5-19.5,tInitial,0,2019-06-07T20:59:00Z,PUUM-20190607-BRef1,10.14,100,2019-06-07T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0002-4173-8015,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
82f1ec02-a4d0-408b-b0e6-cd50c68b2652,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T22:00:00Z,2019-06-24T23:01:00Z,NEON.DOC.014048vL,PUUM_034-O-2.5-19.5-20190624,A00000072593,PUUM_034-O-2.5-19.5-20190624-KCL,B00000048631,PUUM_034-O-2.5-19.5,tFinal,18.04,2019-06-25T20:45:00Z,PUUM-20190625-BRef1,10.38,100,2019-06-25T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0003-1142-4215,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
88723362-b261-476e-a207-a3e3da6fb262,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T22:57:00Z,2019-06-06T22:57:00Z,NEON.DOC.014048vL,PUUM_034-O-37-17.5-20190606,A00000066677,PUUM_034-O-37-17.5-20190606-KCL,B00000048514,PUUM_034-O-37-17.5,tInitial,0,2019-06-07T20:59:00Z,PUUM-20190607-BRef1,10.17,100,2019-06-07T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0002-4173-8015,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
3de8cba5-06e5-48ed-8d24-4672c2c25773,PUUM_034.basePlot.bgc,D20,PUUM,PUUM_034,tower,2019-06-06T22:57:00Z,2019-06-24T23:10:00Z,NEON.DOC.014048vL,PUUM_034-O-37-17.5-20190624,A00000072660,PUUM_034-O-37-17.5-20190624-KCL,B00000048630,PUUM_034-O-37-17.5,tFinal,18.01,2019-06-25T20:45:00Z,PUUM-20190625-BRef1,10.11,100,2019-06-25T22:00:00Z,OK,NA,0000-0003-1142-4215,0000-0003-1142-4215,NA,20251217T194021Z,RELEASE-2026,DP1.10086.001,PUUM,2019,ntr_internalLab
